Day fraction since midnight on 12/7/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.58296277	28.26113319	1.2119655	74.84039416	54.98918919	0	0	91.39896373	0	0.00303451	3.391	6.11196551	1.509	0.294	0.58684343	1.18012536	0.8200225	6551.516116	843	442	566	495	116	4	97	100	2467	530	219	159	53	10	1	100	101	972	0.04410378	0.04828345	89.50865936	0.00303451	0.30063358	0
0.58302067	28.28379631	1.21196318	74.84036584	54.98918919	0	0	91.39896373	0	0.00303683	3.391	6.11196319	1.509	0.294	0.53250724	1.16780996	0.8200225	6557.014711	843	442	566	495	116	4	97	100	2467	530	219	159	53	10	1	100	101	972	0.04410378	0.04828345	89.50865936	0.00303683	0.3003093	0
0.58307851	28.26162338	1.21196087	74.84033747	54.98918919	0	0	91.39896373	0	0.00303914	3.391	6.11196089	1.509	0.294	0.53250724	1.16780996	0.8200225	6562.054586	854	448	567	539	129	5	97	100	2543	530	219	159	53	10	1	100	101	972	0.04524249	0.04845825	89.47264862	0.00303914	0.29999113	0
0.58313639	28.27367401	1.21195854	74.84030908	54.98918919	0	0	91.39896373	0	0.00304146	3.391	6.11195857	1.509	0.294	0.49835274	1.16170013	0.8200225	6567.374434	854	448	567	539	129	5	97	100	2543	530	219	159	53	10	1	100	101	972	0.04524249	0.04845825	89.47264862	0.00304146	0.30000436	0
0.58319426	28.28121948	1.21195623	74.84028064	54.98918919	0	0	91.39896373	0	0.00304377	3.391	6.11195625	1.509	0.294	0.49835274	1.16170013	0.8200225	6572.706129	854	448	567	539	129	5	97	100	2543	561	239	185	81	16	1	100	101	1082	0.04511826	0.04753735	89.66255188	0.00304377	0.29947349	0
0.58325213	28.27860451	1.21195393	74.84025249	54.98918919	0	0	91.39896373	0	0.00304609	3.391	6.11195393	1.509	0.294	0.4734571	1.15441072	0.8200225	6578.319651	854	448	567	539	129	5	97	100	2543	561	239	185	81	16	1	100	101	1082	0.04511826	0.04753735	89.66255188	0.00304609	0.29951948	0
0.58331	28.26963234	1.21195161	74.84022409	54.98918919	0	0	91.39896373	0	0.0030484	3.391	6.11195163	1.509	0.294	0.4734571	1.15441072	0.8200225	6583.299566	854.00001	448.00001	567.00001	539.00001	129.00001	5.00000999	97.00000999	100.00001	2543.00001	561.00001	239.00001	185.00001	81.00000999	16.00000999	1.00000999	100.00001	101.00001	1082.00001	0.04511999	0.04753999	89.66255999	0.0030484	0.29922211	0
0.58336787	28.26519966	1.2119493	74.84019574	54.98918919	0	0	91.39896373	0	0.00305072	3.391	6.11194931	1.509	0.294	0.46034247	1.1591531	0.8200225	6588.642256	895	482	650	617	143	5	97	100	2791	561	239	185	81	16	1	100	101	1082	0.04235073	0.04638279	89.90120697	0.00305072	0.29917869	0
0.58342574	28.27054787	1.21194698	74.84016742	54.98918919	0	0	91.39896373	0	0.00305303	3.391	6.11194699	1.509	0.294	0.46034247	1.1591531	0.8200225	6594.058019	982	570	809	750	164	6	97	100	3281	594	265	229	116	23	1	100	101	1229	0.04235073	0.04638279	89.90120697	0.00305303	0.29866353	0
0.58348362	28.26759148	1.21194467	74.84013905	54.98918919	0	0	91.39896373	0	0.00305535	3.391	6.11194467	1.509	0.294	0.46529043	1.17455232	0.8200225	6599.205962	982	570	809	750	164	6	97	100	3281	594	265	229	116	23	1	100	101	1229	0.04235073	0.04638279	89.90120697	0.00305535	0.29862812	0
0.58354148	28.21847725	1.21194235	74.84011075	54.98918919	0	0	91.39896373	0	0.00305767	3.391	6.11194236	1.509	0.294	0.46529043	1.17455232	0.8200225	6604.514818	982	570	809	750	164	6	97	100	3281	594	265	229	116	23	1	100	101	1229	0.04325403	0.04589673	90.0018692	0.00305767	0.29880005	0
0.58359935	28.26916313	1.21194004	74.84008243	54.98918919	0	0	91.39896373	0	0.00305998	3.391	6.11194005	1.509	0.294	0.47541332	1.2222296	0.8200225	6604.514818	982	570	809	750	164	6	97	100	3281	594	265	229	116	23	1	100	101	1229	0.04325403	0.04589673	90.0018692	0.00305998	0.29852933	0
0.58365722	28.24137497	1.21193772	74.840054	54.98918919	0	0	91.39896373	0	0.00306229	3.391	6.11193773	1.509	0.294	0.47541332	1.2222296	0.8200225	6610.054387	1136	702	1020	907	183	6	97	100	3954	594	265	229	116	23	1	100	101	1229	0.04325403	0.04589673	90.0018692	0.00306229	0.29835999	0
0.58371509	28.28104973	1.21193539	74.84002552	54.98918919	0	0	91.39896373	0	0.00306461	3.391	6.11193541	1.509	0.294	0.51772088	1.29416811	0.8200225	6615.094263	1136	702	1020	907	183	6	97	100	3954	594	265	229	116	23	1	100	101	1229	0.04369635	0.04598805	89.9829483	0.00306461	0.29788113	0
0.58377296	28.23461151	1.2119331	74.83999738	54.98918919	0	0	91.39896373	0	0.00306691	3.391	6.11193312	1.509	0.294	0.51772088	1.29416811	0.8200225	6620.350007	1136	702	1020	907	183	6	97	100	3954	594	265	229	116	23	1	100	101	1229	0.04369635	0.04598805	89.9829483	0.00306691	0.29779935	0
0.58383083	28.26358795	1.21193078	74.83996906	54.98918919	0	0	91.39896373	0	0.00306923	3.391	6.11193079	1.509	0.294	0.52341759	1.39708543	0.8200225	6625.662716	1136.00001	702.00001	1020.00001	907.00001	183.00001	6.00000999	97.00000999	100.00001	3954.00001	594.00001	265.00001	229.00001	116.00001	23.00000999	1.00000999	100.00001	101.00001	1229.00001	0.04369999	0.04598999	89.98294999	0.00306923	0.29780048	0
0.5838887	28.26438904	1.21192847	74.83994069	54.98918919	0	0	91.39896373	0	0.00307154	3.391	6.11192849	1.509	0.294	0.52341759	1.39708543	0.8200225	6631.02739	1136.00001	702.00001	1020.00001	907.00001	183.00001	6.00000999	97.00000999	100.00001	3954.00001	594.00001	265.00001	229.00001	116.00001	23.00000999	1.00000999	100.00001	101.00001	1229.00001	0.04369999	0.04598999	89.98294999	0.00307154	0.29777262	0
0.58394658	28.20518494	1.21192613	74.83991212	54.98918919	0	0	91.39896373	0	0.00307387	3.391	6.11192615	1.509	0.294	0.52341759	1.44079518	0.8200225	6636.521987	1306	849	1268	1085	195	5	97	100	4709	618	291	249	143	26	1	100	101	1328	0.04315415	0.04537509	90.1100235	0.00307387	0.29731861	0
0.58400445	28.24867058	1.21192384	74.83988402	54.98918919	0	0	91.39896373	0	0.00307618	3.391	6.11192384	1.509	0.294	0.52341759	1.44079518	0.8200225	6641.605838	1483	1040	1540	1219	197	7	97	100	5485	618	291	249	143	26	1	100	101	1328	0.04315415	0.04537509	90.1100235	0.00307618	0.29695585	0
0.58406231	28.23152924	1.2119215	74.83985541	54.98918919	0	0	91.39896373	0	0.0030785	3.391	6.11192152	1.509	0.294	0.52807862	1.53483665	0.8200225	6647.042469	1483	1040	1540	1219	197	7	97	100	5485	666	312	294	176	33	1	100	101	1484	0.04321069	0.04531729	90.12201691	0.0030785	0.2967383	0
0.58412018	28.25041389	1.21191919	74.83982709	54.98918919	0	0	91.39896373	0	0.00308081	3.391	6.11191921	1.509	0.294	0.52807862	1.53483665	0.8200225	6652.203272	1657	1149	1696	1274	192	6	97	100	5975	666	312	294	176	33	1	100	101	1484	0.04321069	0.04531729	90.12201691	0.00308081	0.29646704	0
0.58417804	28.2682457	1.21191689	74.83979892	54.98918919	0	0	91.39896373	0	0.00308313	3.391	6.1119169	1.509	0.294	0.52807862	1.62556791	0.8200225	6657.517979	1657	1149	1696	1274	192	6	97	100	5975	666	312	294	176	33	1	100	101	1484	0.04321069	0.04531729	90.12201691	0.00308313	0.29607686	0
0.58423594	28.26159477	1.21191458	74.83977065	54.98918919	0	0	91.39896373	0	0.00308542	3.391	6.1119146	1.509	0.294	0.54233545	1.62556791	0.8200225	6663.018571	1657.00001	1149.00001	1696.00001	1274.00001	192.00001	6.00000999	97.00000999	100.00001	5975.00001	666.00001	312.00001	294.00001	176.00001	33.00000999	1.00000999	100.00001	101.00001	1484.00001	0.04321999	0.04531999	90.12201999	0.00308542	0.29597101	0
0.58429379	28.23918152	1.21191226	74.83974223	54.98918919	0	0	91.39896373	0	0.00308775	3.391	6.11191228	1.509	0.294	0.54233545	1.72960103	0.8200225	6668.074439	1642	1135	1657	1195	164	4	97	100	5797	666	312	294	176	33	1	100	101	1484	0.04293974	0.04526827	90.13218689	0.00308775	0.29591143	0
0.58435166	28.29209137	1.21190994	74.83971386	54.98918919	0	0	91.39896373	0	0.00309007	3.391	6.11190995	1.509	0.294	0.55886245	1.75506008	0.8200225	6673.41413	1642	1135	1657	1195	164	4	97	100	5797	674	328	313	196	41	1	100	101	1553	0.04314523	0.04540778	90.10324097	0.00309007	0.29606375	0
0.58440953	28.27080345	1.21190763	74.83968556	54.98918919	0	0	91.39896373	0	0.00309239	3.391	6.11190764	1.509	0.294	0.55886245	1.75506008	0.8200225	6678.721841	1642	1135	1657	1195	164	4	97	100	5797	674	328	313	196	41	1	100	101	1553	0.04314523	0.04540778	90.10324097	0.00309239	0.29566482	0
0.5844674	28.29510117	1.2119053	74.83965699	54.98918919	0	0	91.39896373	0	0.0030947	3.391	6.11190532	1.509	0.294	0.62978399	1.76964939	0.8200225	6678.721841	1642	1135	1657	1195	164	4	97	100	5797	674	328	313	196	41	1	100	101	1553	0.04314523	0.04540778	90.10324097	0.0030947	0.29522216	0
0.58452527	28.2622242	1.211903	74.83962888	54.98918919	0	0	91.39896373	0	0.003097	3.391	6.11190302	1.509	0.294	0.62978399	1.76964939	0.8200225	6689.310277	1642.00001	1135.00001	1657.00001	1195.00001	164.00001	4.00000999	97.00000999	100.00001	5797.00001	674.00001	328.00001	313.00001	196.00001	41.00000999	1.00000999	100.00001	101.00001	1553.00001	0.04314999	0.04540999	90.10324999	0.003097	0.29491854	0
0.58458314	28.28903198	1.21190068	74.83960051	54.98918919	0	0	91.39896373	0	0.00309933	3.391	6.11190071	1.509	0.294	0.60768545	1.7543782	0.8200225	6689.310277	1642.00001	1135.00001	1657.00001	1195.00001	164.00001	4.00000999	97.00000999	100.00001	5797.00001	674.00001	328.00001	313.00001	196.00001	41.00000999	1.00000999	100.00001	101.00001	1553.00001	0.04314999	0.04540999	90.10324999	0.00309933	0.29426974	0
0.58464101	28.28746796	1.21189837	74.83957216	54.98918919	0	0	91.39896373	0	0.00310163	3.391	6.11189839	1.509	0.294	0.60768545	1.7543782	0.8200225	6694.705934	1592	1101	1540	1065	139	3	97	100	5440	695	338	331	208	41	2	100	101	1614	0.04282305	0.04517677	90.15117645	0.00310163	0.29334879	0
0.58469888	28.33056641	1.21189605	74.83954377	54.98918919	0	0	91.39896373	0	0.00310396	3.391	6.11189606	1.509	0.294	0.59661722	1.71821105	0.8200225	6700.013642	1527	996	1359	899	111	2	97	100	4894	695	338	331	208	41	2	100	101	1614	0.04282305	0.04517677	90.15117645	0.00310396	0.29295206	0
0.58475675	28.26669312	1.21189372	74.8395153	54.98918919	0	0	91.39896373	0	0.00310628	3.391	6.11189375	1.509	0.294	0.59661722	1.71821105	0.8200225	6705.201427	1527	996	1359	899	111	2	97	100	4894	695	338	331	208	41	2	100	101	1614	0.04282305	0.04517677	90.15117645	0.00310628	0.29281381	0
0.58481462	28.29875946	1.21189143	74.8394872	54.98918919	0	0	91.39896373	0	0.00310857	3.391	6.11189145	1.509	0.294	0.6075058	1.64582181	0.8200225	6710.518132	1527	996	1359	899	111	2	97	100	4894	695	338	331	208	41	2	100	101	1614	0.04337931	0.04564972	90.05307007	0.00310857	0.29233009	0
0.58487249	28.28637695	1.21188911	74.83945886	54.98918919	0	0	91.39896373	0	0.0031109	3.391	6.11188912	1.509	0.294	0.6075058	1.64582181	0.8200225	6716.041707	1400	910	1198	762	90	2	97	100	4362	695	338	331	208	41	2	100	101	1614	0.04337931	0.04564972	90.05307007	0.0031109	0.29212996	0
0.58493036	28.26584816	1.2118868	74.83943051	54.98918919	0	0	91.39896373	0	0.00311321	3.391	6.11188681	1.509	0.294	0.6187042	1.57787371	0.8200225	6722.737679	1400	910	1198	762	90	2	97	100	4362	695	338	331	208	41	2	100	101	1614	0.04337931	0.04564972	90.05307007	0.00311321	0.29175463	0
0.58498823	28.3407135	1.21188447	74.83940208	54.98918919	0	0	91.39896373	0	0.00311553	3.391	6.1118845	1.509	0.294	0.6187042	1.57787371	0.8200225	6726.361432	1400.00001	910.00001	1198.00001	762.00001	90.00000999	2.00000999	97.00000999	100.00001	4362.00001	695.00001	338.00001	331.00001	208.00001	41.00000999	2.00000999	100.00001	101.00001	1614.00001	0.04337999	0.04564999	90.05307999	0.00311553	0.29198188	0
0.5850461	28.33268738	1.21188217	74.8393738	54.98918919	0	0	91.39896373	0	0.00311785	3.391	6.11188218	1.509	0.294	0.6187042	1.49355483	0.8200225	6731.72211	1302	811	1061	646	73	2	97	100	3895	683	342	346	219	41	2	100	101	1633	0.04340897	0.0459014	90.00090027	0.00311785	0.29199633	0
0.58510397	28.238554	1.21187985	74.83934543	54.98918919	0	0	91.39896373	0	0.00312016	3.391	6.11187986	1.509	0.294	0.6187042	1.49355483	0.8200225	6737.066796	1302	811	1061	646	73	2	97	100	3895	683	342	346	219	41	2	100	101	1633	0.04340897	0.0459014	90.00090027	0.00312016	0.29134566	0
0.58516184	28.2936306	1.21187753	74.83931702	54.98918919	0	0	91.39896373	0	0.00312247	3.391	6.11187756	1.509	0.294	0.62989968	1.39119399	0.8200225	6742.877339	1221	731	929	544	65	2	97	100	3492	683	342	346	219	41	2	100	101	1633	0.04340897	0.0459014	90.00090027	0.00312247	0.29097492	0
0.58521971	28.28705215	1.21187521	74.83928856	54.98918919	0	0	91.39896373	0	0.00312479	3.391	6.11187523	1.509	0.294	0.62989968	1.39119399	0.8200225	6747.56144	1221	731	929	544	65	2	97	100	3492	683	342	346	219	41	2	100	101	1633	0.04340897	0.0459014	90.00090027	0.00312479	0.29140177	0
0.5852776	28.29594803	1.21187289	74.83926016	54.98918919	0	0	91.39896373	0	0.00312711	3.391	6.11187291	1.509	0.294	0.63298112	1.29682636	0.8200225	6753.002063	1221.00001	731.00001	929.00001	544.00001	65.00000999	2.00000999	97.00000999	100.00001	3492.00001	683.00001	342.00001	346.00001	219.00001	41.00000999	2.00000999	100.00001	101.00001	1633.00001	0.04340999	0.04590999	90.00090999	0.00312711	0.29135868	0
0.58533546	28.29829216	1.21187059	74.83923205	54.98918919	0	0	91.39896373	0	0.00312941	3.391	6.11187062	1.509	0.294	0.63298112	1.29682636	0.8200225	6758.246811	1136	678	829	488	51	1	97	100	3184	730	365	387	247	52	3	100	100	1784	0.04233589	0.04444493	90.3032074	0.00312941	0.2915934	0
0.58539332	28.30656624	1.21186828	74.83920373	54.98918919	0	0	91.39896373	0	0.00313172	3.391	6.1118683	1.509	0.294	0.62135684	1.23619926	0.8200225	6763.505552	1136	678	829	488	51	1	97	100	3184	730	365	387	247	52	3	100	100	1784	0.04297288	0.04551186	90.08165741	0.00313172	0.29125839	0
0.58545119	28.27890968	1.21186596	74.83917534	54.98918919	0	0	91.39896373	0	0.00313405	3.391	6.11186597	1.509	0.294	0.62135684	1.23619926	0.8200225	6769.049114	1136	678	829	488	51	1	97	100	3184	764	404	445	304	57	3	100	100	1976	0.04297288	0.04551186	90.08165741	0.00313405	0.29105675	0
0.58550907	28.26288605	1.21186364	74.83914695	54.98918919	0	0	91.39896373	0	0.00313637	3.391	6.11186366	1.509	0.294	0.63325608	1.17738867	0.8200225	6774.109191	1073	622	733	416	44	1	97	100	2889	764	404	445	304	57	3	100	100	1976	0.04255623	0.04530476	90.12461853	0.00313637	0.29083329	0
0.58556693	28.29654121	1.21186132	74.83911849	54.98918919	0	0	91.39896373	0	0.00313868	3.391	6.11186134	1.509	0.294	0.63325608	1.17738867	0.8200225	6779.398909	1073	622	733	416	44	1	97	100	2889	764	404	445	304	57	3	100	100	1976	0.04255623	0.04530476	90.12461853	0.00313868	0.29030699	0
0.5856248	28.29348946	1.211859	74.83909015	54.98918919	0	0	91.39896373	0	0.003141	3.391	6.11185902	1.509	0.294	0.68029493	1.0888561	0.8200225	6779.398909	1073	622	733	416	44	1	97	100	2889	764	404	445	304	57	3	100	100	1976	0.04255623	0.04530476	90.12461853	0.003141	0.28992063	0
0.58568267	28.28123856	1.21185671	74.83906203	54.98918919	0	0	91.39896373	0	0.00314331	3.391	6.11185672	1.509	0.294	0.68029493	1.0888561	0.8200225	6784.717611	1073	622	733	416	44	1	97	100	2889	764	404	445	304	57	3	100	100	1976	0.04336954	0.04582121	90.01751709	0.00314331	0.28966239	0
0.58574055	28.29486275	1.21185439	74.83903364	54.98918919	0	0	91.39896373	0	0.00314562	3.391	6.1118544	1.509	0.294	0.68012804	1.01597905	0.8200225	6790.069294	1006	570	649	352	33	1	97	100	2610	764	404	445	304	57	3	100	100	1976	0.04336954	0.04582121	90.01751709	0.00314562	0.28947267	0
0.58579841	28.30149651	1.21185208	74.8390053	54.98918919	0	0	91.39896373	0	0.00314794	3.391	6.1118521	1.509	0.294	0.68012804	1.01597905	0.8200225	6795.297054	1006	570	649	352	33	1	97	100	2610	787	432	489	329	59	3	100	100	2099	0.04347204	0.04568043	90.04669952	0.00314794	0.28898895	0
0.58585628	28.27927017	1.21184976	74.83897698	54.98918919	0	0	91.39896373	0	0.00315026	3.391	6.11184977	1.509	0.294	0.72959948	0.95899463	0.8200225	6801.073473	1006	570	649	352	33	1	97	100	2610	787	432	489	329	59	3	100	100	2099	0.04347204	0.04568043	90.04669952	0.00315026	0.28842157	0
0.58591416	28.28718948	1.21184744	74.83894859	54.98918919	0	0	91.39896373	0	0.00315257	3.391	6.11184746	1.509	0.294	0.72959948	0.95899463	0.8200225	6806.045392	1006	570	649	352	33	1	97	100	2610	787	432	489	329	59	3	100	100	2099	0.04347204	0.04568043	90.04669952	0.00315257	0.28807697	0
0.58597203	28.27285385	1.21184512	74.83892027	54.98918919	0	0	91.39896373	0	0.00315489	3.391	6.11184514	1.509	0.294	0.73960733	0.88593066	0.8200225	6811.201195	944	508	565	296	33	0	97	100	2345	787	432	489	329	59	3	100	100	2099	0.0425454	0.04519596	90.14719391	0.00315489	0.28805999	0
0.5860299	28.26806259	1.21184281	74.83889192	54.98918919	0	0	91.39896373	0	0.0031572	3.391	6.11184283	1.509	0.294	0.73960733	0.88593066	0.8200225	6816.460934	871	472	496	260	24	1	97	100	2124	787	432	489	329	59	3	100	100	2099	0.04343366	0.04567577	90.04766846	0.0031572	0.28765714	0
0.58608776	28.25505829	1.2118405	74.8388636	54.98918919	0	0	91.39896373	0	0.00315951	3.391	6.11184051	1.509	0.294	0.73998648	0.82859492	0.8200225	6822.014493	871	472	496	260	24	1	97	100	2124	787	432	489	329	59	3	100	100	2099	0.04343366	0.04567577	90.04766846	0.00315951	0.287218	0
0.58614563	28.28157997	1.21183819	74.83883523	54.98918919	0	0	91.39896373	0	0.00316181	3.391	6.11183821	1.509	0.294	0.75216007	0.78936374	0.8200225	6827.097342	871	472	496	260	24	1	97	100	2124	831	454	522	372	67	3	100	100	2250	0.04343366	0.04567577	90.04766846	0.00316181	0.2866649	0
0.5862035	28.3200531	1.21183588	74.83880693	54.98918919	0	0	91.39896373	0	0.00316413	3.391	6.1118359	1.509	0.294	0.75216007	0.78936374	0.8200225	6832.421041	871	472	496	260	24	1	97	100	2124	831	454	522	372	67	3	100	100	2250	0.04371582	0.04620825	89.93733978	0.00316413	0.28600672	0
0.58626138	28.29134178	1.21183356	74.83877859	54.98918919	0	0	91.39896373	0	0.00316645	3.391	6.11183358	1.509	0.294	0.76428396	0.73839223	0.8200225	6837.720755	838	432	462	223	24	0	97	100	1979	831	454	522	372	67	3	100	100	2250	0.0428658	0.04546392	90.09159851	0.00316645	0.28586248	0
0.58631925	28.30978584	1.21183124	74.83875017	54.98918919	0	0	91.39896373	0	0.00316877	3.391	6.11183125	1.509	0.294	0.76428396	0.73839223	0.8200225	6843.089428	838	432	462	223	24	0	97	100	1979	831	454	522	372	67	3	100	100	2250	0.0428658	0.04546392	90.09159851	0.00316877	0.28581181	0
0.58637712	28.29938698	1.21182892	74.83872178	54.98918919	0	0	91.39896373	0	0.00317109	3.391	6.11182893	1.509	0.294	0.76248568	0.70359147	0.8200225	6848.313191	799	404	415	198	20	1	97	100	1837	852	490	584	391	67	2	100	100	2385	0.04305503	0.04563373	90.05638123	0.00317109	0.28558204	0
0.58643499	28.2788372	1.21182661	74.83869353	54.98918919	0	0	91.39896373	0	0.0031734	3.391	6.11182662	1.509	0.294	0.76248568	0.70359147	0.8200225	6853.605027	799	404	415	198	20	1	97	100	1837	852	490	584	391	67	2	100	100	2385	0.04305503	0.04563373	90.05638123	0.0031734	0.28565744	0
0.58649286	28.24684334	1.2118243	74.83866521	54.98918919	0	0	91.39896373	0	0.00317571	3.391	6.11182432	1.509	0.294	0.78576273	0.66372693	0.8200225	6853.605027	799	404	415	198	20	1	97	100	1837	852	490	584	391	67	2	100	100	2385	0.04305503	0.04563373	90.05638123	0.00317571	0.28626445	0
0.58655072	28.32040787	1.21182198	74.83863684	54.98918919	0	0	91.39896373	0	0.00317803	3.391	6.111822	1.509	0.294	0.78576273	0.66372693	0.8200225	6864.193463	799	404	415	198	20	1	97	100	1837	852	490	584	391	67	2	100	100	2385	0.04287541	0.04549192	90.08579254	0.00317803	0.28606576	0
0.58660859	28.28500557	1.21181965	74.83860825	54.98918919	0	0	91.39896373	0	0.00318035	3.391	6.11181967	1.509	0.294	0.77415216	0.63199699	0.8200225	6869.509169	751	375	388	181	15	0	97	100	1710	902	519	617	406	71	2	100	100	2518	0.04287541	0.04549192	90.08579254	0.00318035	0.2858628	0
0.58666646	28.2735672	1.21181736	74.83858015	54.98918919	0	0	91.39896373	0	0.00318267	3.391	6.11181736	1.509	0.294	0.77415216	0.63199699	0.8200225	6869.509169	751	375	388	181	15	0	97	100	1710	902	519	617	406	71	2	100	100	2518	0.04287541	0.04549192	90.08579254	0.00318267	0.2857396	0
0.58672433	28.25407791	1.21181504	74.83855183	54.98918919	0	0	91.39896373	0	0.00318498	3.391	6.11181505	1.509	0.294	0.79626316	0.60723758	0.8200225	6875.057729	751	375	388	181	15	0	97	100	1710	902	519	617	406	71	2	100	100	2518	0.04403343	0.046258	89.9270401	0.00318498	0.28546384	0
0.5867822	28.26732445	1.21181272	74.83852344	54.98918919	0	0	91.39896373	0	0.00318729	3.391	6.11181274	1.509	0.294	0.79626316	0.60723758	0.8200225	6880.052631	751	375	388	181	15	0	97	100	1710	902	519	617	406	71	2	100	100	2518	0.04403343	0.046258	89.9270401	0.00318729	0.28501448	0
0.58684008	28.27506638	1.2118104	74.83849503	54.98918919	0	0	91.39896373	0	0.00318961	3.391	6.11181041	1.509	0.294	0.81109238	0.57896996	0.8200225	6885.398318	661	315	328	147	14	0	97	100	1466	902	519	617	406	71	2	100	100	2518	0.04403343	0.046258	89.9270401	0.00318961	0.28488705	0
0.58689794	28.28712463	1.21180809	74.83846673	54.98918919	0	0	91.39896373	0	0.00319192	3.391	6.1118081	1.509	0.294	0.81109238	0.57896996	0.8200225	6890.693037	661	315	328	147	14	0	97	100	1466	902	519	617	406	71	2	100	100	2518	0.04403343	0.046258	89.9270401	0.00319192	0.28467238	0
0.58695581	28.2808094	1.21180578	74.83843841	54.98918919	0	0	91.39896373	0	0.00319424	3.391	6.11180579	1.509	0.294	0.83285916	0.55935907	0.8200225	6896.032726	685	334	316	146	12	0	97	100	1493	913	532	629	419	71	2	100	100	2566	0.04302674	0.04563845	90.05540466	0.00319424	0.2842032	0
0.58701368	28.22153091	1.21180347	74.83841009	54.98918919	0	0	91.39896373	0	0.00319653	3.391	6.11180349	1.509	0.294	0.83285916	0.55935907	0.8200225	6902.75356	685	334	316	146	12	0	97	100	1493	913	532	629	419	71	2	100	100	2566	0.04376679	0.04600588	89.97925568	0.00319653	0.2834816	0
0.58707155	28.30040741	1.21180114	74.83838168	54.98918919	0	0	91.39896373	0	0.00319887	3.391	6.11180116	1.509	0.294	0.85358596	0.52928245	0.8200225	6906.621162	685	334	316	146	12	0	97	100	1493	913	532	629	419	71	2	100	100	2566	0.04305257	0.04554974	90.07379913	0.00319887	0.28316784	0
0.58712943	28.2617321	1.21179883	74.83835335	54.98918919	0	0	91.39896373	0	0.00320118	3.391	6.11179886	1.509	0.294	0.85358596	0.52928245	0.8200225	6912.016819	685	334	316	146	12	0	97	100	1493	913	532	629	419	71	2	100	100	2566	0.04305257	0.04554974	90.07379913	0.00320118	0.28326598	0
0.58718731	28.24245453	1.21179651	74.83832496	54.98918919	0	0	91.39896373	0	0.00320349	3.391	6.11179653	1.509	0.294	0.84475946	0.51645255	0.8200225	6917.708291	680	317	302	129	11	0	97	100	1439	913	532	629	419	71	2	100	100	2566	0.04305257	0.04554974	90.07379913	0.00320349	0.28322336	0
