Day fraction since midnight on 2/1/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.00483061	42.34422684	6.99686146	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18782151	3.52572131	0.84820394	8275.206429	1425	616	611	472	227	55	98	100	3410	862	288	311	189	68	27	98	100	1747	0.01369194	0.03573471	92.13240814	102.2986984	0	0.81333333	1	311.5
0.00491762	42.36662674	6.99686861	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18782151	3.52572131	0.84820394	8275.206429	1425	616	611	472	227	55	98	100	3410	862	288	311	189	68	27	98	100	1747	0.01369194	0.03573471	92.13240814	102.2986984	0	0.81333333	1	311.5
0.00494635	42.36424255	6.99686098	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22784531	3.47649741	0.84820394	8285.588166	1415	607	615	467	229	53	98	100	3389	862	288	311	189	68	27	98	100	1747	0.01337759	0.03613255	92.04805756	102.0613632	0	0.81333333	1	311.5
0.00503791	42.3808136	6.99634981	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.24505603	3.38077331	0.84820394	8295.953909	1415	607	615	467	229	53	98	100	3389	884	297	317	195	69	26	98	100	1791	0.01337759	0.03613255	92.04805756	102.0613632	0	0.81333333	1	311.4
0.00515761	42.38761139	6.99671602	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.24505603	3.38077331	0.84820394	8295.953909	1415	607	615	467	229	53	98	100	3389	884	297	317	195	69	26	98	100	1791	0.01337759	0.03613255	92.04805756	102.0613632	0	0.81333333	1	311.4
0.00517783	42.41365433	6.99680567	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2145437	3.26000047	0.84820394	8306.319653	1416	596	599	456	217	51	98	100	3339	884	297	317	195	69	26	98	100	1791	0.01344516	0.03657277	91.9548111	101.8700714	0	0.81333333	1	311.4
0.00527777	42.41042709	6.99681616	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2145437	3.26000047	0.84820394	8306.319653	1416	596	599	456	217	51	98	100	3339	884	297	317	195	69	26	98	100	1791	0.01344516	0.03657277	91.9548111	101.8700714	0	0.81333333	1	311.4
0.00529359	42.4050293	6.99676561	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25254369	3.4018352	0.84820394	8316.687396	1416	596	599	456	217	51	98	100	3339	881	293	311	185	71	28	98	100	1771	0.01344516	0.03657277	91.9548111	101.8404999	0	0.81333333	1	311.3
0.00539772	42.43449402	6.99685287	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25254369	3.4018352	0.84820394	8316.687396	1416	596	599	456	217	51	98	100	3339	881	293	311	185	71	28	98	100	1771	0.01344516	0.03657277	91.9548111	101.8404999	0	0.81333333	1	311.3
0.00540933	42.41644669	6.9969449	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2735889	3.40726733	0.84820394	8327.071131	1396	602	602	456	216	52	98	100	3329	881	293	311	185	71	28	98	100	1771	0.0120337	0.03517392	92.25144196	101.7661896	0	0.81333333	1	311.3
0.00551772	42.37833405	6.99667501	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2735889	3.40726733	0.84820394	8327.071131	1396	602	602	456	216	52	98	100	3329	881	293	311	185	71	28	98	100	1771	0.0120337	0.03517392	92.25144196	101.7661896	0	0.81333333	1	311.3
0.00552507	42.38256454	6.99671936	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25312555	3.24961638	0.84820394	8337.434876	1396	602	602	456	216	52	98	100	3329	906	296	313	190	68	27	98	100	1803	0.01322549	0.03701737	91.86073303	101.7487793	0	0.81333333	1	311.2
0.00563771	42.36980438	6.99670124	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25312555	3.24961638	0.84820394	8337.434876	1396	602	602	456	216	52	98	100	3329	906	296	313	190	68	27	98	100	1803	0.01322549	0.03701737	91.86073303	101.7487793	0	0.81333333	1	311.2
0.00564081	42.35896683	6.99670172	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25312555	3.23665929	0.84820394	8347.802621	1408	599	596	445	213	50	98	100	3315	906	296	313	190	68	27	98	100	1803	0.0132275	0.03667441	91.9332962	101.5737	0	0.81333333	1	311.1
0.00575799	42.39040375	6.99676609	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25312999	3.37197328	0.84820394	8358.168366	1408	599	596	445	213	50	98	100	3315	884	292	317	192	70	26	98	100	1786	0.0132275	0.03667441	91.9332962	101.5737	0	0.81333333	1	311.1
0.00587787	42.42264557	6.99673462	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25312999	3.37197328	0.84820394	8358.168366	1408	599	596	445	213	50	98	100	3315	884	292	317	192	70	26	98	100	1786	0.0132275	0.03667441	91.9332962	101.5737	0	0.81333333	1	311.1
0.00593015	42.46799469	6.99684477	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21767664	3.41134596	0.84820394	8368.536108	1409	611	604	469	233	54	98	100	3385	884	292	317	192	70	26	98	100	1786	0.0126196	0.03559002	92.16310883	101.5737	0	0.81333333	1	311.1
0.00599782	42.42038727	6.9967742	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21767664	3.41134596	0.84820394	8368.536108	1409	611	604	469	233	54	98	100	3385	884	292	317	192	70	26	98	100	1786	0.0126196	0.03559002	92.16310883	101.5737	0	0.81333333	1	311.1
0.00604592	42.47366714	6.99674988	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2015841	3.44898677	0.84820394	8378.917841	1420	605	624	473	222	52	98	100	3398	884	292	317	192	70	26	98	100	1786	0.01323142	0.03662851	91.94300842	101.3238373	0	0.81333333	1	311
0.00611779	42.31663895	6.99675274	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.2015841	3.44898677	0.84820394	8378.917841	1420	605	624	473	222	52	98	100	3398	884	292	317	192	70	26	98	100	1786	0.01323142	0.03662851	91.94300842	101.3238373	0	0.81333333	1	311
0.00616165	42.38011551	6.99678516	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25293052	3.29901934	0.84820394	8389.283583	1421	606	607	448	225	53	98	100	3364	884	292	317	192	70	26	98	100	1786	0.01323142	0.03662851	91.94300842	100.9734421	0	0.81333333	1	311
0.0062378	42.38275146	6.99693441	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25293052	3.29901934	0.84820394	8389.283583	1421	606	607	448	225	53	98	100	3364	884	292	317	192	70	26	98	100	1786	0.01323142	0.03662851	91.94300842	100.9734421	0	0.81333333	1	311
0.00627739	42.36543655	6.99687386	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.24630773	3.26884317	0.84820394	8399.650323	1421	606	607	448	225	53	98	100	3364	897	296	315	189	69	27	98	100	1797	0.01179949	0.03544105	92.19472504	100.9513779	0	0.81333333	1	310.9
0.00635778	42.3633728	6.99688721	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.24630773	3.26884317	0.84820394	8399.650323	1421	606	607	448	225	53	98	100	3364	897	296	315	189	69	27	98	100	1797	0.01179949	0.03544105	92.19472504	100.9513779	0	0.81333333	1	310.9
0.00639313	42.40641785	6.99681187	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.26437271	3.20904732	0.84820394	8410.016063	1414	613	608	465	227	52	98	100	3382	897	296	315	189	69	27	98	100	1797	0.01179949	0.03544105	92.19472504	100.726059	0	0.81333333	1	310.8
0.00647826	42.38686371	6.99682426	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.26437271	3.24543643	0.84820394	8420.383802	1413	606	617	462	234	56	98	100	3393	892	291	307	192	65	27	98	100	1778	0.01346674	0.03658419	91.95239258	100.6055298	0	0.81333333	1	310.8
0.00659791	42.37991333	6.99678659	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.26437271	3.24543643	0.84820394	8420.383802	1413	606	617	462	234	56	98	100	3393	892	291	307	192	65	27	98	100	1778	0.01346674	0.03658419	91.95239258	100.6055298	0	0.81333333	1	310.8
0.00662462	42.37218094	6.99682283	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.14076364	3.25603676	0.84820394	8430.765533	1423	609	597	465	231	54	98	100	3383	892	291	307	192	65	27	98	100	1778	0.01346674	0.03658419	91.95239258	100.6534729	0	0.81333333	1	310.8
0.00671789	42.42800903	6.99685717	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.14076364	3.25603676	0.84820394	8430.765533	1423	609	597	465	231	54	98	100	3383	892	291	307	192	65	27	98	100	1778	0.01346674	0.03658419	91.95239258	100.6534729	0	0.81333333	1	310.8
0.00674036	42.41300964	6.99683571	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.20162916	3.25603676	0.84820394	8441.132273	1423	609	597	465	231	54	98	100	3383	882	293	320	192	69	25	98	100	1785	0.01359241	0.03795778	91.66205597	100.5971375	0	0.81333333	1	310.7
0.00683789	42.41149521	6.9966507	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.20162916	3.25603676	0.84820394	8441.132273	1423	609	597	465	231	54	98	100	3383	882	293	320	192	69	25	98	100	1785	0.01359241	0.03795778	91.66205597	100.5971375	0	0.81333333	1	310.7
0.0068561	42.40623474	6.99672318	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18341005	3.39702225	0.84820394	8451.498014	1412	596	591	441	221	52	98	100	3315	882	293	320	192	69	25	98	100	1785	0.01359241	0.03795778	91.66205597	100.6259384	0	0.81333333	1	310.7
0.00695789	42.42196655	6.99674034	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18341005	3.39702225	0.84820394	8451.498014	1412	596	591	441	221	52	98	100	3315	882	293	320	192	69	25	98	100	1785	0.01359241	0.03795778	91.66205597	100.6259384	0	0.81333333	1	310.7
0.00697184	42.39642334	6.99666023	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22187102	3.76277757	0.84820394	8461.865755	1412	596	591	441	221	52	98	100	3315	882	293	320	192	69	25	98	100	1785	0.01473389	0.0374107	91.77758789	100.3998795	0	0.81333333	1	310.6
0.0070758	42.38193893	6.99682331	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22187102	3.76277757	0.84820394	8461.865755	1412	596	591	441	221	52	98	100	3315	882	293	320	192	69	25	98	100	1785	0.01473389	0.0374107	91.77758789	100.3998795	0	0.81333333	1	310.6
0.00708758	42.39381409	6.99681139	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.20439088	3.31553602	0.84820394	8472.231495	1408	600	586	424	202	48	98	100	3274	854	295	308	188	69	28	98	100	1746	0.01473389	0.0374107	91.77758789	100.3998795	0	0.81333333	1	310.5
0.0071961	42.3878746	6.99676418	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.14792252	3.25880027	0.84820394	8482.421341	1394	580	564	419	201	46	98	100	3208	854	295	308	188	69	28	98	100	1746	0.01540118	0.03842857	91.5627594	100.4367981	0	0.81333333	1	310.5
0.00731577	42.39454651	6.99685717	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.14792252	3.25880027	0.84820394	8482.421341	1394	580	564	419	201	46	98	100	3208	854	295	308	188	69	28	98	100	1746	0.01540118	0.03842857	91.5627594	100.4367981	0	0.81333333	1	310.5
0.00731906	42.40496063	6.99686003	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.19700289	3.12131	0.84820394	8492.787082	1387	583	582	404	198	47	98	100	3207	850	292	314	191	70	24	98	100	1745	0.01317732	0.03842857	91.5627594	100.5580139	0	0.81333333	1	310.5
0.00743577	42.43170166	6.99689865	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.19700289	3.12131	0.84820394	8492.787082	1387	583	582	404	198	47	98	100	3207	850	292	314	191	70	24	98	100	1745	0.01317732	0.03842857	91.5627594	100.5580139	0	0.81333333	1	310.5
0.00749268	42.39975357	6.9967804	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21410811	3.03618884	0.84820394	8503.154821	1387	583	582	404	198	47	98	100	3207	850	292	314	191	70	24	98	100	1745	0.01317732	0.03645617	91.97949982	100.8158035	0	0.81333333	1	310.4
0.00755592	42.39951706	6.99677849	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21410811	3.03618884	0.84820394	8503.154821	1387	583	582	404	198	47	98	100	3207	850	292	314	191	70	24	98	100	1745	0.01317732	0.03645617	91.97949982	100.8158035	0	0.81333333	1	310.4
0.00760845	42.37015152	6.99685955	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21253598	3.04325867	0.84820394	8513.522563	1386	590	573	423	200	48	98	100	3224	850	292	314	191	70	24	98	100	1745	0.01399039	0.03700288	91.86380005	100.9260635	0	0.81333333	1	310.4
0.0076759	42.4073143	6.99682665	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.21253598	3.04325867	0.84820394	8513.522563	1386	590	573	423	200	48	98	100	3224	850	292	314	191	70	24	98	100	1745	0.01399039	0.03700288	91.86380005	100.9260635	0	0.81333333	1	310.4
0.00772416	42.37382507	6.99686098	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.17212224	2.97118092	0.84820394	8523.904291	1367	571	556	401	196	50	98	100	3145	874	297	320	190	67	24	98	100	1775	0.01399039	0.03700288	91.86380005	100.9260635	0	0.81333333	1	310.3
0.00779588	42.38867569	6.99689627	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.17212224	2.97118092	0.84820394	8523.904291	1367	571	556	401	196	50	98	100	3145	874	297	320	190	67	24	98	100	1775	0.01399039	0.03700288	91.86380005	100.9260635	0	0.81333333	1	310.3
0.0078399	42.37082672	6.99668407	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22291768	2.96234727	0.84820394	8534.268033	1387	588	574	423	203	47	98	100	3226	874	297	320	190	67	24	98	100	1775	0.01322123	0.03588669	92.10017395	100.8817673	0	0.81333333	1	310.3
0.00791638	42.35644531	6.99690628	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16435814	3.23400593	0.84820394	8544.635774	1387	588	574	423	203	47	98	100	3226	865	287	312	189	62	26	98	100	1745	0.01322123	0.03588669	92.10017395	101.1114502	0	0.81333333	1	310.2
0.00803606	42.31953049	6.99691057	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16435814	3.23400593	0.84820394	8544.635774	1387	588	574	423	203	47	98	100	3226	865	287	312	189	62	26	98	100	1745	0.01322123	0.03588669	92.10017395	101.1114502	0	0.81333333	1	310.2
0.00807138	42.35318756	6.99690104	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16350007	4.02458	0.84820394	8555.019503	1406	585	580	438	214	54	98	100	3280	865	287	312	189	62	26	98	100	1745	0.01486347	0.03755566	91.7469635	101.1417694	0	0.81333333	1	310.2
0.00815603	42.36344528	6.9968853	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16350007	4.02458	0.84820394	8555.019503	1406	585	580	438	214	54	98	100	3280	865	287	312	189	62	26	98	100	1745	0.01486347	0.03755566	91.7469635	101.1417694	0	0.81333333	1	310.2
0.00818715	42.39201736	6.99690533	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25453007	3.75599837	0.84820394	8565.385252	1426	590	594	441	218	54	98	100	3326	846	284	306	188	64	25	98	100	1716	0.01486347	0.03755566	91.7469635	101.1683502	0	0.81333333	1	310.1
0.00827601	42.37248993	6.99691296	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.25453007	3.75599837	0.84820394	8565.385252	1426	590	594	441	218	54	98	100	3326	846	284	306	188	64	25	98	100	1716	0.01486347	0.03755566	91.7469635	101.1683502	0	0.81333333	1	310.1
0.00830289	42.41062164	6.99695349	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.26733375	3.73464751	0.84820394	8575.752983	1426	590	594	441	218	54	98	100	3326	846	284	306	188	64	25	98	100	1716	0.01428578	0.03752919	91.75254822	101.1926804	0	0.81333333	1	310.1
0.00839598	42.38782501	6.99684095	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.26733375	3.73464751	0.84820394	8575.752983	1426	590	594	441	218	54	98	100	3326	846	284	306	188	64	25	98	100	1716	0.01428578	0.03752919	91.75254822	101.1926804	0	0.81333333	1	310.1
0.00841863	42.34453201	6.99699402	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.192693	3.7348659	0.84820394	8586.116724	1418	593	603	453	236	58	98	100	3366	846	284	306	188	64	25	98	100	1716	0.01428578	0.03752919	91.75254822	101.4841232	0	0.81333333	1	310
0.00851616	42.35754776	6.99687862	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.192693	3.7348659	0.84820394	8586.116724	1418	593	603	453	236	58	98	100	3366	846	284	306	188	64	25	98	100	1716	0.01428578	0.03752919	91.75254822	101.4841232	0	0.81333333	1	310
0.00853437	42.38241196	6.99680996	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.192693	3.56011701	0.84820394	8596.484467	1408	608	601	453	221	52	98	100	3348	863	288	303	184	65	24	98	100	1729	0.01603609	0.03841121	91.56641388	101.4841232	0	0.81333333	1	310
0.0086365	42.39997482	6.99692917	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18063915	3.38466144	0.84820394	8606.868194	1408	608	601	453	221	52	98	100	3348	863	288	303	184	65	24	98	100	1729	0.01603609	0.03841121	91.56641388	101.6325455	0	0.81333333	1	309.9
0.00875611	42.3568306	6.99690104	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18063915	3.38466144	0.84820394	8606.868194	1408	608	601	453	221	52	98	100	3348	863	288	303	184	65	24	98	100	1729	0.01603609	0.03841121	91.56641388	101.6325455	0	0.81333333	1	309.9
0.00876585	42.34408188	6.9968605	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.10921383	3.44308043	0.84820394	8617.233934	1417	610	615	457	226	55	98	100	3383	863	288	303	184	65	24	98	100	1729	0.01487137	0.03842483	91.56354523	101.6325455	0	0.81333333	1	309.9
0.00887627	42.31886292	6.99687576	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.10921383	3.44308043	0.84820394	8617.233934	1417	610	615	457	226	55	98	100	3383	863	288	303	184	65	24	98	100	1729	0.01487137	0.03842483	91.56354523	101.6325455	0	0.81333333	1	309.9
0.00888159	42.33265305	6.9968605	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18962574	3.32087231	0.84820394	8627.597676	1432	617	620	469	227	55	98	100	3425	872	288	301	186	65	25	98	100	1740	0.01487137	0.03842483	91.56354523	101.63255	0	0.81333333	1	309.8
0.00899626	42.44342422	6.99690819	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.18962574	3.32087231	0.84820394	8627.597676	1432	617	620	469	227	55	98	100	3425	872	288	301	186	65	25	98	100	1740	0.01487137	0.03842483	91.56354523	101.63255	0	0.81333333	1	309.8
0.00899733	42.45862579	6.99692297	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16471839	3.7445848	0.84820394	8637.981407	1432	617	620	469	227	55	98	100	3425	886	288	318	196	69	27	98	100	1786	0.01208005	0.03624214	92.02483368	105.1948013	0	0.81333333	1	309.8
0.00911624	42.40432358	6.99697638	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.16471839	3.7445848	0.84820394	8637.981407	1432	617	620	469	227	55	98	100	3425	886	288	318	196	69	27	98	100	1786	0.01208005	0.03624214	92.02483368	105.1948013	0	0.81333333	1	309.8
0.00917095	42.41387558	6.99697733	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22695911	3.96409249	0.84820394	8648.347166	1415	608	616	478	232	53	98	100	3407	886	288	318	196	69	27	98	100	1786	0.01208005	0.03624214	92.02483368	105.962822	0	0.81333333	1	309.7
0.00923624	42.3805809	6.99693108	1.176	76.18257261	61.07022472	19.70149254	19.11801242	17.56476684	3.6235	6.12	1.2765	0.041	0.0565	1.22695911	3.96409249	0.84820394	8648.347166	1415	608	616	478	232	53	98	100	3407	886	288	318	196	69	27	98	100	1786	0.01208005	0.03624214	92.02483368	105.962822	0	0.81333333	1	309.7
