Day fraction since midnight on 2/27/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.00231870	-0.20170388	6.33135509	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55529606	2.50547004	0.88192771	456312.54076719	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	581.00000000	416.00000000	516.00000000	371.00000000	180.00000000	56.00000000	100.00000000	101.00000000	2123.00000000	0.03928004	0.14204666	72.12960815	0.25605690	0.81333333	0.00000000	361.00000000	4.88999987	12.69999981	81.06999969	384.76998901	1256.14001465	0.00000000	4515.45019531
0.00237658	-0.21256478	6.33287716	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55529606	2.50339317	0.88192771	456316.76627493	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	581.00000000	416.00000000	516.00000000	371.00000000	180.00000000	56.00000000	100.00000000	101.00000000	2123.00000000	0.03928004	0.14204666	72.12960815	0.25598842	0.81333333	0.00000000	361.00000000	4.82000017	12.78999996	82.19999695	400.32998657	1276.28002930	0.00000000	4656.22021484
0.00243444	-0.16456591	6.33274651	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55529606	2.50339317	0.88192771	456321.17967129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	581.00000000	416.00000000	516.00000000	371.00000000	180.00000000	56.00000000	100.00000000	101.00000000	2123.00000000	0.03928004	0.14204666	72.12960815	0.25599039	0.81333333	0.00000000	361.00000000	4.82000017	12.78999996	82.19999695	400.32998657	1276.28002930	0.00000000	4656.22021484
0.00249233	-0.20156750	6.33286858	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.52699542	2.50414443	0.88192771	456325.20929575	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	581.00000000	416.00000000	516.00000000	371.00000000	180.00000000	56.00000000	100.00000000	101.00000000	2123.00000000	0.03744319	0.14171910	72.18402100	0.25617838	0.81333333	0.00000000	361.00000000	4.82000017	12.78999996	82.19999695	400.32998657	1276.28002930	0.00000000	4656.22021484
0.00255019	-0.14939263	6.33210182	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.52699542	2.50414443	0.88192771	456329.62469101	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	581.00000000	416.00000000	516.00000000	371.00000000	180.00000000	56.00000000	100.00000000	101.00000000	2123.00000000	0.03709179	0.14027458	72.42448425	0.25629999	0.81333333	0.00000000	361.00000000	4.82000017	12.78999996	82.19999695	400.32998657	1276.28002930	0.00000000	4656.22021484
0.00260808	-0.16940048	6.33223915	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.66476750	2.50840068	0.88192771	456338.26459742	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03709179	0.14027458	72.42448425	0.25643069	0.81333333	0.00000000	361.00000000	4.82000017	12.78999996	82.19999695	400.32998657	1276.28002930	0.00000000	4656.22021484
0.00266594	-0.16163841	6.33360958	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.66476750	2.50840068	0.88192771	456342.69416475	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03850329	0.14161400	72.20148468	0.25621936	0.81333333	0.00000000	361.00000000	4.92999983	12.64999962	82.54000092	404.95999146	1280.17004395	0.00000000	4768.91992187
0.00272383	-0.18520667	6.33253860	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.54444301	2.51494503	0.88192771	456347.10971737	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03850329	0.14161400	72.20148468	0.25616843	0.81333333	0.00000000	361.00000000	4.92999983	12.64999962	82.54000092	404.95999146	1280.17004395	0.00000000	4768.91992187
0.00278169	-0.20708865	6.33209372	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.54444301	2.51494503	0.88192771	456351.14371347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03747764	0.14050069	72.38678741	0.25595495	0.81333333	0.00000000	361.00000000	4.92999983	12.64999962	82.54000092	404.95999146	1280.17004395	0.00000000	4768.91992187
0.00283955	-0.20839827	6.33232450	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53979230	2.51341939	0.88192771	456355.36522150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03747764	0.14050069	72.38678741	0.25599152	0.81333333	0.00000000	361.00000000	4.92999983	12.64999962	82.54000092	404.95999146	1280.17004395	0.00000000	4768.91992187
0.00289743	-0.19091953	6.33162165	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53979230	2.51341939	0.88192771	456359.58872557	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	412.00000000	521.00000000	379.00000000	178.00000000	54.00000000	100.00000000	101.00000000	2140.00000000	0.03747764	0.14050069	72.38678741	0.25626686	0.81333333	0.00000000	361.00000000	4.92999983	12.64999962	82.54000092	404.95999146	1280.17004395	0.00000000	4768.91992187
0.00295529	-0.16106026	6.33082438	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60360348	2.50447679	0.88192771	456368.41966295	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	602.00000000	424.00000000	526.00000000	377.00000000	197.00000000	62.00000000	100.00000000	101.00000000	2191.00000000	0.03972580	0.14233153	72.08231354	0.25669378	0.81333333	0.00000000	361.00000000	4.98999977	13.03999996	83.36000061	406.69000244	1394.80004883	0.00000000	5588.97021484
0.00301318	-0.18326275	6.33236599	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60360348	2.50447679	0.88192771	456372.64316654	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	602.00000000	424.00000000	526.00000000	377.00000000	197.00000000	62.00000000	100.00000000	101.00000000	2191.00000000	0.03972580	0.14233153	72.08231354	0.25673544	0.81333333	0.00000000	361.00000000	4.98999977	13.03999996	83.36000061	406.69000244	1394.80004883	0.00000000	5588.97021484
0.00307103	-0.17288616	6.33434629	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70983386	2.51303649	0.88192771	456377.05855846	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	602.00000000	424.00000000	526.00000000	377.00000000	197.00000000	62.00000000	100.00000000	101.00000000	2191.00000000	0.04018578	0.14271744	72.01829529	0.25639978	0.81333333	0.00000000	361.00000000	4.98999977	13.03999996	83.36000061	406.69000244	1394.80004883	0.00000000	5588.97021484
0.00312892	-0.19453424	6.33216715	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70983386	2.51303649	0.88192771	456381.10616779	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	602.00000000	424.00000000	526.00000000	377.00000000	197.00000000	62.00000000	100.00000000	101.00000000	2191.00000000	0.04018578	0.14271744	72.01829529	0.25636494	0.81333333	0.00000000	361.00000000	4.98999977	13.03999996	83.36000061	406.69000244	1394.80004883	0.00000000	5588.97021484
0.00318680	-0.18131381	6.33119917	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70983386	2.50909376	0.88192771	456384.94390011	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	602.00000000	424.00000000	526.00000000	377.00000000	197.00000000	62.00000000	100.00000000	101.00000000	2191.00000000	0.04018578	0.14271744	72.01829529	0.25648814	0.81333333	0.00000000	361.00000000	4.98999977	13.03999996	83.36000061	406.69000244	1394.80004883	0.00000000	5588.97021484
0.00324468	-0.19518985	6.33187294	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70983386	2.50909376	0.88192771	456389.93907452	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	595.00000000	415.00000000	522.00000000	367.00000000	182.00000000	51.00000000	100.00000000	101.00000000	2134.00000000	0.03964491	0.14206253	72.12696838	0.25671920	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00330254	-0.17443153	6.33084726	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.63437998	2.50984025	0.88192771	456398.38408470	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	595.00000000	415.00000000	522.00000000	367.00000000	182.00000000	51.00000000	100.00000000	101.00000000	2134.00000000	0.03856260	0.14308076	71.95808411	0.25665501	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00336040	-0.17789066	6.33113384	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.63437998	2.50984025	0.88192771	456402.60559034	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	595.00000000	415.00000000	522.00000000	367.00000000	182.00000000	51.00000000	100.00000000	101.00000000	2134.00000000	0.03856260	0.14308076	71.95808411	0.25654677	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00341828	-0.16076434	6.33143711	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61945784	2.50829458	0.88192771	456407.02298069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	595.00000000	415.00000000	522.00000000	367.00000000	182.00000000	51.00000000	100.00000000	101.00000000	2134.00000000	0.03890117	0.14330120	71.92156982	0.25610745	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00347614	-0.16883336	6.33185482	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61945784	2.50829458	0.88192771	456411.24448633	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	595.00000000	415.00000000	522.00000000	367.00000000	182.00000000	51.00000000	100.00000000	101.00000000	2134.00000000	0.03890117	0.14330120	71.92156982	0.25642467	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00353403	-0.16155933	6.33098030	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55811739	2.51092672	0.88192771	456415.65987825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	414.00000000	515.00000000	374.00000000	177.00000000	55.00000000	100.00000000	101.00000000	2133.00000000	0.04322892	0.14383221	71.83370209	0.25688565	0.81333333	0.00000000	361.00000000	4.92999983	12.86999989	82.55000305	398.17001343	1267.85998535	0.00000000	4593.29980469
0.00359189	-0.17995451	6.33151197	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55811739	2.51092672	0.88192771	456420.07527018	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	414.00000000	515.00000000	374.00000000	177.00000000	55.00000000	100.00000000	101.00000000	2133.00000000	0.04322892	0.14383221	71.83370209	0.25708163	0.81333333	0.00000000	361.00000000	4.98999977	12.68999958	81.58999634	407.73999023	1256.42004395	0.00000000	4548.54003906
0.00364977	-0.20681465	6.33274460	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51375902	2.50946951	0.88192771	456424.31495285	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	414.00000000	515.00000000	374.00000000	177.00000000	55.00000000	100.00000000	101.00000000	2133.00000000	0.03582266	0.14166765	72.19256592	0.25693098	0.81333333	0.00000000	361.00000000	4.98999977	12.68999958	81.58999634	407.73999023	1256.42004395	0.00000000	4548.54003906
0.00370765	-0.16107565	6.33143139	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62399805	2.50946951	0.88192771	456433.32177258	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	414.00000000	515.00000000	374.00000000	177.00000000	55.00000000	100.00000000	101.00000000	2133.00000000	0.03582266	0.14166765	72.19256592	0.25638804	0.81333333	0.00000000	361.00000000	4.98999977	12.68999958	81.58999634	407.73999023	1256.42004395	0.00000000	4548.54003906
0.00376551	-0.15201324	6.33300114	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62399805	2.50289154	0.88192771	456436.79571915	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	594.00000000	414.00000000	515.00000000	374.00000000	177.00000000	55.00000000	100.00000000	101.00000000	2133.00000000	0.03582266	0.14166765	72.19256592	0.25627023	0.81333333	0.00000000	361.00000000	4.98999977	12.68999958	81.58999634	407.73999023	1256.42004395	0.00000000	4548.54003906
0.00382337	-0.19510379	6.33340120	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.69663119	2.50289154	0.88192771	456441.40099764	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	589.00000000	420.00000000	516.00000000	376.00000000	186.00000000	64.00000000	100.00000000	101.00000000	2155.00000000	0.03402276	0.13892579	72.64972687	0.25620687	0.81333333	0.00000000	361.00000000	4.98999977	12.68999958	81.58999634	407.73999023	1256.42004395	0.00000000	4548.54003906
0.00388126	-0.18041477	6.33308983	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.69663119	2.51045179	0.88192771	456445.62450409	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	589.00000000	420.00000000	516.00000000	376.00000000	186.00000000	64.00000000	100.00000000	101.00000000	2155.00000000	0.03402276	0.13892579	72.64972687	0.25619084	0.81333333	0.00000000	361.00000000	4.94000006	12.89999962	81.73999786	407.51000977	1330.97998047	0.00000000	5459.50976562
0.00393912	-0.17383093	6.33268309	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.66484213	2.50228977	0.88192771	456450.04189253	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	589.00000000	420.00000000	516.00000000	376.00000000	186.00000000	64.00000000	100.00000000	101.00000000	2155.00000000	0.03863896	0.14173952	72.18062592	0.25599790	0.81333333	0.00000000	361.00000000	4.94000006	12.89999962	81.73999786	407.51000977	1330.97998047	0.00000000	5459.50976562
0.00399700	-0.15332949	6.33278847	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.66484213	2.50228977	0.88192771	456458.48710537	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	589.00000000	420.00000000	516.00000000	376.00000000	186.00000000	64.00000000	100.00000000	101.00000000	2155.00000000	0.03863896	0.14173952	72.18062592	0.25564870	0.81333333	0.00000000	361.00000000	4.94000006	12.89999962	81.73999786	407.51000977	1330.97998047	0.00000000	5459.50976562
0.00405486	-0.17120419	6.33259630	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.72883451	2.50841475	0.88192771	456463.09656000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	589.00000000	420.00000000	516.00000000	376.00000000	186.00000000	64.00000000	100.00000000	101.00000000	2155.00000000	0.03826092	0.14296749	71.97684479	0.25572938	0.81333333	0.00000000	361.00000000	4.94000006	12.89999962	81.73999786	407.51000977	1330.97998047	0.00000000	5459.50976562
0.00411274	-0.18909194	6.33264208	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.72883451	2.50841475	0.88192771	456467.12617731	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	588.00000000	422.00000000	524.00000000	376.00000000	185.00000000	61.00000000	100.00000000	101.00000000	2160.00000000	0.03826092	0.14296749	71.97684479	0.25565523	0.81333333	0.00000000	361.00000000	4.94000006	12.89999962	81.73999786	407.51000977	1330.97998047	0.00000000	5459.50976562
0.00417061	-0.18025185	6.33199120	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64607227	2.51084542	0.88192771	456471.55777121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	588.00000000	422.00000000	524.00000000	376.00000000	185.00000000	61.00000000	100.00000000	101.00000000	2160.00000000	0.03826092	0.14296749	71.97684479	0.25580341	0.81333333	0.00000000	361.00000000	4.86999989	13.01000023	82.79000092	406.54998779	1316.70996094	0.00000000	5319.22998047
0.00422849	-0.20016409	6.33196497	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64607227	2.51084542	0.88192771	456476.16504860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	588.00000000	422.00000000	524.00000000	376.00000000	185.00000000	61.00000000	100.00000000	101.00000000	2160.00000000	0.03748058	0.14168087	72.19037628	0.25574324	0.81333333	0.00000000	361.00000000	4.86999989	13.01000023	82.79000092	406.54998779	1316.70996094	0.00000000	5319.22998047
0.00428635	-0.19391108	6.33272123	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70309150	2.49701357	0.88192771	456480.00278091	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	588.00000000	422.00000000	524.00000000	376.00000000	185.00000000	61.00000000	100.00000000	101.00000000	2160.00000000	0.03748058	0.14168087	72.19037628	0.25587556	0.81333333	0.00000000	361.00000000	4.86999989	13.01000023	82.79000092	406.54998779	1316.70996094	0.00000000	5319.22998047
0.00434423	-0.15915246	6.33284187	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70309150	2.49701357	0.88192771	456488.64190245	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	588.00000000	422.00000000	524.00000000	376.00000000	185.00000000	61.00000000	100.00000000	101.00000000	2160.00000000	0.03750418	0.14116673	72.27587891	0.25565064	0.81333333	0.00000000	361.00000000	4.86999989	13.01000023	82.79000092	406.54998779	1316.70996094	0.00000000	5319.22998047
