Day fraction since midnight on 12/9/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.28130343	11.22638988	1.21256552	0	0	0	0	0	0	0.00243448	3.391	6.11256555	1.509	0.294	1.04075038	0.43428889	0.8200225	5253.001692	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04962611	0.05177047	88.79293823	0.00243448	16.1403141	0
0.2813613	11.22717094	1.21256321	0	0	0	0	0	0	0.00243679	3.391	6.11256323	1.509	0.294	1.04075038	0.43428889	0.8200225	5258.799174	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04925626	0.05145732	88.85697937	0.00243679	16.14466667	0
0.28141918	11.25465298	1.21256089	0	0	0	0	0	0	0.00243911	3.391	6.11256091	1.509	0.294	1.04907823	0.42403027	0.8200225	5263.634239	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04925626	0.05145732	88.85697937	0.00243911	16.16770554	0
0.28147704	11.23415756	1.21255858	0	0	0	0	0	0	0.00244142	3.391	6.1125586	1.509	0.294	1.04907823	0.42403027	0.8200225	5269.054949	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04963636	0.05187066	88.77246094	0.00244142	16.19248199	0
0.28153491	11.2371769	1.21255627	0	0	0	0	0	0	0.00244373	3.391	6.11255629	1.509	0.294	1.01911354	0.41719195	0.8200225	5274.213818	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04963636	0.05187066	88.77246094	0.00244373	16.17114449	0
0.28159278	11.23645973	1.21255395	0	0	0	0	0	0	0.00244605	3.391	6.11255397	1.509	0.294	1.01911354	0.41719195	0.8200225	5279.525721	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495859	0.0516823	88.81096649	0.00244605	16.18119621	0
0.28165065	11.24195957	1.21255163	0	0	0	0	0	0	0.00244837	3.391	6.11255165	1.509	0.294	1.05953681	0.42106292	0.8200225	5285.066498	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495859	0.0516823	88.81096649	0.00244837	16.2047081	0
0.28170852	11.22233868	1.21254932	0	0	0	0	0	0	0.00245068	3.391	6.11254934	1.509	0.294	1.05953681	0.42106292	0.8200225	5290.05547	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04990378	0.05202951	88.73999786	0.00245068	16.22990608	0
0.28176639	11.22201157	1.21254701	0	0	0	0	0	0	0.00245299	3.391	6.11254703	1.509	0.294	1.04928184	0.41530296	0.8200225	5295.41935	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04990378	0.05202951	88.73999786	0.00245299	16.24339485	0
0.28182427	11.23036194	1.21254469	0	0	0	0	0	0	0.00245531	3.391	6.11254472	1.509	0.294	1.04928184	0.41530296	0.8200225	5300.73912	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04990378	0.05202951	88.73999786	0.00245531	16.27898026	0
0.28188213	11.25657177	1.21254238	0	0	0	0	0	0	0.00245763	3.391	6.1125424	1.509	0.294	1.05369151	0.42720941	0.8200225	5305.998929	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495245	0.05171286	88.80471802	0.00245763	16.28798485	0
0.28194	11.22789192	1.21254006	0	0	0	0	0	0	0.00245994	3.391	6.11254008	1.509	0.294	1.05369151	0.42720941	0.8200225	5311.370668	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495245	0.05171286	88.80471802	0.00245994	16.28692436	0
0.28199787	11.22656441	1.21253775	0	0	0	0	0	0	0.00246226	3.391	6.11253777	1.509	0.294	1.05885768	0.4250004	0.8200225	5316.999378	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04952999	0.05171999	88.80471999	0.00246226	16.28601456	0
0.28205575	11.24965858	1.21253543	0	0	0	0	0	0	0.00246457	3.391	6.11253545	1.509	0.294	1.05885768	0.4250004	0.8200225	5322.003339	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04952999	0.05171999	88.80471999	0.00246457	16.29115295	0
0.28211362	11.22824478	1.21253312	0	0	0	0	0	0	0.00246689	3.391	6.11253314	1.509	0.294	1.02765489	0.4216862	0.8200225	5327.154213	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04952999	0.05171999	88.80471999	0.00246689	16.30109215	0
0.28217148	11.24606419	1.2125308	0	0	0	0	0	0	0.0024692	3.391	6.11253082	1.509	0.294	1.02765489	0.4216862	0.8200225	5332.526953	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04965493	0.05181001	88.7848587	0.0024692	16.28941727	0
0.28222935	11.2503252	1.21252848	0	0	0	0	0	0	0.00247152	3.391	6.11252851	1.509	0.294	1.02790964	0.40651324	0.8200225	5338.059595	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941652	0.0515589	88.83620453	0.00247152	16.26760101	0
0.28228723	11.26649761	1.21252617	0	0	0	0	0	0	0.00247383	3.391	6.11252619	1.509	0.294	1.02790964	0.40651324	0.8200225	5343.107531	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941652	0.0515589	88.83620453	0.00247383	16.26279449	0.01645799
0.28234509	11.2049017	1.21252386	0	0	0	0	0	0	0.00247614	3.391	6.11252388	1.509	0.294	1.06725144	0.41309312	0.8200225	5348.418306	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941652	0.0515589	88.83620453	0.00247614	16.27106857	0
0.28240296	11.2277174	1.21252154	0	0	0	0	0	0	0.00247846	3.391	6.11252156	1.509	0.294	1.06725144	0.41309312	0.8200225	5348.418306	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941652	0.0515589	88.83620453	0.00247846	16.27732849	0
0.28246083	11.19645023	1.21251922	0	0	0	0	0	0	0.00248078	3.391	6.11251925	1.509	0.294	1.08599341	0.41427436	0.8200225	5353.731081	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04947231	0.05121108	88.90737152	0.00248078	16.2874527	0
0.28251872	11.22830391	1.21251692	0	0	0	0	0	0	0.00248309	3.391	6.11251694	1.509	0.294	1.08599341	0.41427436	0.8200225	5359.046957	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496406	0.05174772	88.79759216	0.00248309	16.29997635	0
0.28257659	11.22036457	1.2125146	0	0	0	0	0	0	0.0024854	3.391	6.11251462	1.509	0.294	1.08694971	0.43395314	0.8200225	5364.318756	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496406	0.05174772	88.79759216	0.0024854	16.291996	0
0.28263446	11.27419376	1.21251229	0	0	0	0	0	0	0.00248772	3.391	6.11251231	1.509	0.294	1.08694971	0.43395314	0.8200225	5369.634671	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04964999	0.05174999	88.79759999	0.00248772	16.32949448	0
0.28269233	11.23768425	1.21250997	0	0	0	0	0	0	0.00249003	3.391	6.11250999	1.509	0.294	1.05699587	0.44453767	0.8200225	5375.476125	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04964999	0.05174999	88.79759999	0.00249003	16.31977654	0
0.2827502	11.2285738	1.21250765	0	0	0	0	0	0	0.00249235	3.391	6.11250767	1.509	0.294	1.05699587	0.44453767	0.8200225	5380.171275	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04964999	0.05174999	88.79759999	0.00249235	16.34780693	0
0.28280807	11.24012852	1.21250534	0	0	0	0	0	0	0.00249466	3.391	6.11250536	1.509	0.294	1.04380596	0.43526098	0.8200225	5385.536018	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04960836	0.05180942	88.78498077	0.00249466	16.38989258	0
0.28286594	11.20938015	1.21250302	0	0	0	0	0	0	0.00249698	3.391	6.11250304	1.509	0.294	1.04380596	0.43526098	0.8200225	5391.058666	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04960836	0.05180942	88.78498077	0.00249698	16.37916183	0
0.28292381	11.20490837	1.21250071	0	0	0	0	0	0	0.00249929	3.391	6.11250073	1.509	0.294	1.07266665	0.43526098	0.8200225	5396.1116	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04960836	0.05180942	88.78498077	0.00249929	16.36099052	0
0.28298168	11.19531727	1.21249839	0	0	0	0	0	0	0.00250161	3.391	6.11249842	1.509	0.294	1.04955971	0.43526098	0.8200225	5402.526706	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04935478	0.0515265	88.84283447	0.00250161	16.37435722	0
0.28303955	11.21060848	1.21249608	0	0	0	0	0	0	0.00250392	3.391	6.1124961	1.509	0.294	1.04955971	0.42437348	0.8200225	5406.687181	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04935478	0.0515265	88.84283447	0.00250392	16.38466454	0
0.28309742	11.23821926	1.21249377	0	0	0	0	0	0	0.00250624	3.391	6.11249379	1.509	0.294	1.08620977	0.42437348	0.8200225	5412.059919	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04930207	0.05156374	88.83521271	0.00250624	16.38625336	0
0.28315529	11.2270155	1.21249145	0	0	0	0	0	0	0.00250855	3.391	6.11249147	1.509	0.294	1.08620977	0.42437348	0.8200225	5417.371097	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04930207	0.05156374	88.83521271	0.00250855	16.35367203	0
0.28321316	11.21512318	1.21248914	0	0	0	0	0	0	0.00251087	3.391	6.11248916	1.509	0.294	1.20363462	0.42437348	0.8200225	5422.638994	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941305	0.05162482	88.82272339	0.00251087	16.35511017	0
0.28327104	11.21422482	1.21248682	0	0	0	0	0	0	0.00251318	3.391	6.11248684	1.509	0.294	1.20363462	0.43429133	0.8200225	5428.000738	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941305	0.05162482	88.82272339	0.00251318	16.34700203	0
0.2833289	11.24249554	1.21248451	0	0	0	0	0	0	0.0025155	3.391	6.11248453	1.509	0.294	1.11446011	0.43643233	0.8200225	5428.000738	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941305	0.05162482	88.82272339	0.0025155	16.35613823	0
0.28338677	11.24039459	1.21248219	0	0	0	0	0	0	0.00251781	3.391	6.11248222	1.509	0.294	1.11446011	0.43643233	0.8200225	5433.687284	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941305	0.05162482	88.82272339	0.00251781	16.34173203	0
0.28344464	11.24372005	1.21247988	0	0	0	0	0	0	0.00252013	3.391	6.1124799	1.509	0.294	1.08990169	0.43376282	0.8200225	5438.52035	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973789	0.05193302	88.75971985	0.00252013	16.31941223	0
0.28350251	11.28969574	1.21247756	0	0	0	0	0	0	0.00252244	3.391	6.11247758	1.509	0.294	1.08990169	0.43376282	0.8200225	5444.051122	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04980868	0.05193244	88.75983429	0.00252244	16.30788422	0
0.28356038	11.23821449	1.21247525	0	0	0	0	0	0	0.00252476	3.391	6.11247527	1.509	0.294	1.05665803	0.41991416	0.8200225	5449.111049	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04980868	0.05193244	88.75983429	0.00252476	16.29667282	0
0.28361826	11.2328949	1.21247293	0	0	0	0	0	0	0.00252707	3.391	6.11247295	1.509	0.294	1.05665803	0.41991416	0.8200225	5454.419824	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04980868	0.05193244	88.75983429	0.00252707	16.29941559	0
0.28367612	11.23226643	1.21247062	0	0	0	0	0	0	0.00252939	3.391	6.11247064	1.509	0.294	1.04957628	0.41991416	0.8200225	5459.739088	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04938536	0.05158642	88.83057404	0.00252939	16.31972885	0
0.28373399	11.25524616	1.2124683	0	0	0	0	0	0	0.0025317	3.391	6.11246832	1.509	0.294	1.04957628	0.41991416	0.8200225	5465.055151	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0497125	0.05189889	88.76669312	0.0025317	16.35294342	0
0.28379187	11.24821377	1.21246599	0	0	0	0	0	0	0.00253401	3.391	6.11246601	1.509	0.294	1.04299951	0.40806434	0.8200225	5470.37592	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0497125	0.05189889	88.76669312	0.00253401	16.40464973	0
0.28384974	11.23736954	1.21246367	0	0	0	0	0	0	0.00253633	3.391	6.11246369	1.509	0.294	1.04299951	0.40806434	0.8200225	5475.532788	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495529	0.05170995	88.80531311	0.00253633	16.45944023	0
0.28390761	11.21185875	1.21246135	0	0	0	0	0	0	0.00253865	3.391	6.11246138	1.509	0.294	1.04457462	0.41682491	0.8200225	5481.059431	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495529	0.05170995	88.80531311	0.00253865	16.47798157	0
0.28396548	11.24640274	1.21245904	0	0	0	0	0	0	0.00254096	3.391	6.11245906	1.509	0.294	1.04457462	0.41682491	0.8200225	5486.172326	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04963921	0.05183829	88.77907562	0.00254096	16.49852753	0
0.28402335	11.24151707	1.21245673	0	0	0	0	0	0	0.00254327	3.391	6.11245675	1.509	0.294	1.03990734	0.41682491	0.8200225	5491.695971	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04963921	0.05183829	88.77907562	0.00254327	16.52424999	0
0.28408122	11.22630787	1.21245441	0	0	0	0	0	0	0.0025456	3.391	6.11245443	1.509	0.294	1.03990734	0.41682491	0.8200225	5497.055715	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04957384	0.05174353	88.79844666	0.0025456	16.55916214	0
0.28413909	11.24018383	1.2124521	0	0	0	0	0	0	0.00254791	3.391	6.11245212	1.509	0.294	1.0457809	0.41983888	0.8200225	5502.111645	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04957384	0.05174353	88.79844666	0.00254791	16.56577999	0
0.28419696	11.21718311	1.21244978	0	0	0	0	0	0	0.00255022	3.391	6.1124498	1.509	0.294	1.0457809	0.41983888	0.8200225	5507.424418	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04957384	0.05174353	88.79844666	0.00255022	16.56751633	0
0.28425483	11.22592831	1.21244747	0	0	0	0	0	0	0.00255253	3.391	6.11244749	1.509	0.294	1.07157409	0.42241505	0.8200225	5512.684224	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04943585	0.05161631	88.82446289	0.00255253	16.56331253	0
0.2843127	11.20024014	1.21244517	0	0	0	0	0	0	0.00255486	3.391	6.11244517	1.509	0.294	1.07157409	0.42241505	0.8200225	5518.019982	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04943585	0.05161631	88.82446289	0.00255486	16.55156898	0
0.28437057	11.22984695	1.21244284	0	0	0	0	0	0	0.00255716	3.391	6.11244286	1.509	0.294	1.07385206	0.42241505	0.8200225	5523.415706	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04932861	0.05155703	88.836586	0.00255716	16.55079079	0
0.28442845	11.24626827	1.21244052	0	0	0	0	0	0	0.00255948	3.391	6.11244054	1.509	0.294	1.07385206	0.42241505	0.8200225	5523.415706	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04932861	0.05155703	88.836586	0.00255948	16.55316353	0
0.28448631	11.28300858	1.21243821	0	0	0	0	0	0	0.0025618	3.391	6.11243823	1.509	0.294	1.06291056	0.44000211	0.8200225	5528.5316	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04932861	0.05155703	88.836586	0.0025618	16.50002289	0
0.28454419	11.22260761	1.21243589	0	0	0	0	0	0	0.00256411	3.391	6.11243591	1.509	0.294	1.06291056	0.44000211	0.8200225	5534.06124	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04953302	0.05180942	88.78498077	0.00256411	16.4572773	0
0.28460208	11.20312786	1.21243358	0	0	0	0	0	0	0.00256642	3.391	6.1124336	1.509	0.294	1.04919958	0.44000211	0.8200225	5539.217108	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04953302	0.05180942	88.78498077	0.00256642	16.44888306	0
0.28465993	11.2100687	1.21243126	0	0	0	0	0	0	0.00256874	3.391	6.11243128	1.509	0.294	1.04919958	0.44000211	0.8200225	5544.527884	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941975	0.05158944	88.82995605	0.00256874	16.42753792	0
0.2847178	11.22118664	1.21242895	0	0	0	0	0	0	0.00257106	3.391	6.11242897	1.509	0.294	1.07207513	0.43910858	0.8200225	5550.060523	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04941975	0.05158944	88.82995605	0.00257106	16.39724159	0
0.28477567	11.23039055	1.21242663	0	0	0	0	0	0	0.00257337	3.391	6.11242665	1.509	0.294	1.07207513	0.43910858	0.8200225	5555.065483	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0497482	0.05196195	88.75380707	0.00257337	16.39703369	0
0.28483354	11.22459412	1.21242432	0	0	0	0	0	0	0.00257568	3.391	6.11242435	1.509	0.294	1.03253949	0.44796905	0.8200225	5560.416233	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0497482	0.05196195	88.75380707	0.00257568	16.39349937	0
0.28489141	11.22913361	1.212422	0	0	0	0	0	0	0.002578	3.391	6.11242203	1.509	0.294	1.04161358	0.44796905	0.8200225	5565.693028	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496951	0.05154847	88.83833313	0.002578	16.3992939	0
0.28494928	11.22611427	1.21241969	0	0	0	0	0	0	0.00258031	3.391	6.11241971	1.509	0.294	1.04161358	0.42741546	0.8200225	5571.05677	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496951	0.05154847	88.83833313	0.00258031	16.43264008	0
0.28500715	11.2303648	1.21241738	0	0	0	0	0	0	0.00258263	3.391	6.1124174	1.509	0.294	1.05952287	0.42741546	0.8200225	5576.316576	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04996422	0.05215259	88.71485901	0.00258263	16.43805695	0
0.28506503	11.23137188	1.21241506	0	0	0	0	0	0	0.00258495	3.391	6.11241508	1.509	0.294	1.05952287	0.42741546	0.8200225	5582.749668	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964526	0.05180231	88.78643036	0.00258495	16.43021393	0
0.28512289	11.22966766	1.21241275	0	0	0	0	0	0	0.00258726	3.391	6.11241277	1.509	0.294	1.04956698	0.42675534	0.8200225	5587.048058	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964526	0.05180231	88.78643036	0.00258726	16.43590164	0
0.28518077	11.23696327	1.21241043	0	0	0	0	0	0	0.00258957	3.391	6.11241046	1.509	0.294	1.04956698	0.42675534	0.8200225	5592.168068	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964526	0.05180231	88.78643036	0.00258957	16.43335152	0
0.28523864	11.20497131	1.21240811	0	0	0	0	0	0	0.00259189	3.391	6.11240814	1.509	0.294	1.06179321	0.42944166	0.8200225	5597.527982	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964845	0.05186418	88.77378845	0.00259189	16.43667984	0
0.28529651	11.23001862	1.2124058	0	0	0	0	0	0	0.0025942	3.391	6.11240582	1.509	0.294	1.06179321	0.42944166	0.8200225	5603.009652	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964845	0.05186418	88.77378845	0.0025942	16.4521904	0
0.28535438	11.2213068	1.21240349	0	0	0	0	0	0	0.00259651	3.391	6.11240351	1.509	0.294	1.05836642	0.42744747	0.8200225	5608.416368	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04947723	0.05164692	88.81819916	0.00259651	16.4734211	0
0.28541225	11.25292492	1.21240117	0	0	0	0	0	0	0.00259884	3.391	6.11240119	1.509	0.294	1.05836642	0.42744747	0.8200225	5613.43232	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04947723	0.05164692	88.81819916	0.00259884	16.48526382	0
0.28547012	11.22201252	1.21239885	0	0	0	0	0	0	0.00260115	3.391	6.11239888	1.509	0.294	1.11462975	0.42744747	0.8200225	5613.43232	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04947723	0.05164692	88.81819916	0.00260115	16.50646591	0
0.28552799	11.22864628	1.21239654	0	0	0	0	0	0	0.00260346	3.391	6.11239656	1.509	0.294	1.11462975	0.42744747	0.8200225	5618.701121	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04947723	0.05164692	88.81819916	0.00260346	16.52528191	0
0.28558587	11.20526314	1.21239422	0	0	0	0	0	0	0.00260578	3.391	6.11239424	1.509	0.294	1.16431832	0.45918617	0.8200225	5624.0059	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964823	0.05180528	88.78582764	0.00260578	16.52319145	0
0.28564375	11.24142742	1.21239191	0	0	0	0	0	0	0.00260809	3.391	6.11239193	1.509	0.294	1.16431832	0.45918617	0.8200225	5629.376637	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964823	0.05180528	88.78582764	0.00260809	16.56564522	0
0.28570161	11.26190758	1.2123896	0	0	0	0	0	0	0.00261041	3.391	6.11238962	1.509	0.294	1.13158786	0.45641342	0.8200225	5634.532506	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04964823	0.05180528	88.78582764	0.00261041	16.59534454	0
0.28575948	11.20847893	1.21238728	0	0	0	0	0	0	0.00261272	3.391	6.1123873	1.509	0.294	1.13158786	0.45641342	0.8200225	5640.010178	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04984966	0.05196073	88.75405884	0.00261272	16.57836723	0
0.28581734	11.21753216	1.21238497	0	0	0	0	0	0	0.00261503	3.391	6.11238499	1.509	0.294	1.08781457	0.44051585	0.8200225	5645.261228	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04984966	0.05196073	88.75405884	0.00261503	16.59479523	0
0.28587522	11.24137878	1.21238265	0	0	0	0	0	0	0.00261735	3.391	6.11238267	1.509	0.294	1.08781457	0.44051585	0.8200225	5650.52516	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04957147	0.05170995	88.80531311	0.00261735	16.58738136	0
0.28593308	11.20470715	1.21238033	0	0	0	0	0	0	0.00261967	3.391	6.11238036	1.509	0.294	1.08459556	0.44051585	0.8200225	5656.260803	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04957147	0.05170995	88.80531311	0.00261967	16.57594999	0
0.28599097	11.19755077	1.21237802	0	0	0	0	0	0	0.00262198	3.391	6.11237804	1.509	0.294	1.08459556	0.44051585	0.8200225	5661.112854	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04942992	0.05161631	88.82446289	0.00262198	16.55999565	0
0.28604883	11.25354004	1.21237571	0	0	0	0	0	0	0.00262429	3.391	6.11237573	1.509	0.294	1.06170082	0.45346567	0.8200225	5666.525568	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04942992	0.05161631	88.82446289	0.00262429	16.55400276	0
0.2861067	11.24677277	1.21237339	0	0	0	0	0	0	0.00262661	3.391	6.11237341	1.509	0.294	1.06170082	0.45346567	0.8200225	5671.741398	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04962011	0.0518065	88.78557587	0.00262661	16.54266357	0
0.28616457	11.22615147	1.21237108	0	0	0	0	0	0	0.00262892	3.391	6.1123711	1.509	0.294	1.04342639	0.4423553	0.8200225	5677.061307	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04962011	0.0518065	88.78557587	0.00262892	16.53548622	0
0.28622244	11.23576164	1.21236876	0	0	0	0	0	0	0.00263124	3.391	6.11236879	1.509	0.294	1.04342639	0.4423553	0.8200225	5682.365088	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04933086	0.05148792	88.85072327	0.00263124	16.51724243	0
0.28628033	11.21667099	1.21236645	0	0	0	0	0	0	0.00263355	3.391	6.11236647	1.509	0.294	1.04009914	0.4423553	0.8200225	5687.632886	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04933086	0.05148792	88.85072327	0.00263355	16.4955101	0
0.28633819	11.23215675	1.21236413	0	0	0	0	0	0	0.00263587	3.391	6.11236416	1.509	0.294	1.04009914	0.4423553	0.8200225	5693.053806	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04946001	0.05161509	88.82471466	0.00263587	16.49401093	0
0.28639606	11.19792843	1.21236182	0	0	0	0	0	0	0.00263818	3.391	6.11236185	1.509	0.294	1.03688717	0.43393782	0.8200225	5698.204803	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04946001	0.05161509	88.82471466	0.00263818	16.49747276	0
